 # ix iy layer isite phi
       0       0       0   0.292402033426E+00
       1       0       0  -0.118786597174E+01
       2       0       0  -0.159270120192E+01
       3       0       0  -0.185797244514E+01
       4       0       0  -0.192121290951E+01
       5       0       0  -0.145056265459E+01
       6       0       0  -0.100951803163E+01
       7       0       0   0.138669137106E+01
       8       0       0   0.827719041208E+00
       9       0       0  -0.629283671138E+00
      10       0       0  -0.675264956815E-01
      11       0       0   0.436189750693E+00
      12       0       0   0.490355261028E+00
      13       0       0  -0.342583122494E+00
       0       1       0   0.450361573251E-01
       1       1       0  -0.949708658163E+00
       2       1       0  -0.164677057618E+01
       3       1       0  -0.189712887464E+01
       4       1       0  -0.194407560422E+01
       5       1       0  -0.176930388286E+01
       6       1       0  -0.127276573859E+01
       7       1       0  -0.412304514485E-01
       8       1       0  -0.148448682788E+01
       9       1       0   0.319237004994E+00
      10       1       0   0.160673941750E+00
      11       1       0  -0.291184811536E+00
      12       1       0   0.127357170750E+01
      13       1       0   0.138911145202E-01
       0       2       0   0.630436864242E+00
       1       2       0  -0.863401913250E+00
       2       2       0  -0.170709499049E+01
       3       2       0  -0.193520892121E+01
       4       2       0  -0.191620009704E+01
       5       2       0  -0.195986103403E+01
       6       2       0  -0.869577964091E+00
       7       2       0   0.101406932584E+01
       8       2       0   0.367683355351E+00
       9       2       0  -0.610139039694E+00
      10       2       0   0.680993330197E+00
      11       2       0   0.388735550670E+00
      12       2       0   0.131612978728E+01
      13       2       0   0.124448457518E+01
       0       3       0   0.124576656176E+01
       1       3       0  -0.505853075370E+00
       2       3       0  -0.104529956433E+01
       3       3       0  -0.174978772756E+01
       4       3       0  -0.197192146372E+01
       5       3       0  -0.189836229988E+01
       6       3       0  -0.971262858101E+00
       7       3       0   0.921621740444E-01
       8       3       0  -0.628896413873E-01
       9       3       0  -0.289763522057E+00
      10       3       0   0.660966574058E+00
      11       3       0  -0.109801424881E+01
      12       3       0   0.363144276363E+00
      13       3       0   0.754314963484E+00
       0       4       0   0.119089426823E+01
       1       4       0   0.863980199635E+00
       2       4       0  -0.449245793087E+00
       3       4       0  -0.112379877194E+01
       4       4       0  -0.136473626275E+01
       5       4       0  -0.750397431789E+00
       6       4       0   0.485930847474E+00
       7       4       0   0.360382390208E+00
       8       4       0  -0.436596088635E+00
       9       4       0  -0.129963851861E+01
      10       4       0  -0.609700374297E+00
      11       4       0  -0.170879785501E+00
      12       4       0   0.112672225393E+01
      13       4       0   0.807796047373E+00
       0       5       0   0.815108090359E+00
       1       5       0  -0.547525844548E+00
       2       5       0   0.676684570798E-01
       3       5       0  -0.968414877667E+00
       4       5       0  -0.109524525505E+01
       5       5       0   0.634629233534E+00
       6       5       0   0.954027845147E+00
       7       5       0   0.178200729491E+01
       8       5       0  -0.625095443183E-01
       9       5       0   0.889699579876E+00
      10       5       0  -0.518610593286E+00
      11       5       0   0.139025128576E+01
      12       5       0   0.333519828036E+00
      13       5       0   0.110857416472E+01
       0       6       0   0.106945748752E+01
       1       6       0   0.740424622308E+00
       2       6       0  -0.508347482456E+00
       3       6       0  -0.183617438720E+00
       4       6       0  -0.189496247042E+00
       5       6       0  -0.156404505356E+01
       6       6       0  -0.339055146973E+00
       7       6       0   0.780214834377E+00
       8       6       0   0.128167579421E+01
       9       6       0  -0.444578405968E-01
      10       6       0  -0.969354604487E+00
      11       6       0   0.203813947107E+00
      12       6       0  -0.109977877157E+01
      13       6       0  -0.168342319216E+01
       0       7       0  -0.164401278621E+01
       1       7       0  -0.176836734536E+01
       2       7       0  -0.125177603572E+01
       3       7       0  -0.619738136330E+00
       4       7       0  -0.208167445051E+00
       5       7       0  -0.174825225934E+01
       6       7       0  -0.148439345432E+01
       7       7       0  -0.672417719172E+00
